Depth,GR,RT,RHOB,NPHI,Facies
3750.5,98.931,1.721,2.448,0.2984,SH
3750.5,52.4043,2.923,2.5701,0.236,SS
3751.0,45.302,2.0223,2.577,0.2081,SS
3751.0,98.178,1.726,2.4451,0.2907,SH
3751.5,94.243,1.759,2.451,0.3238,SH
3751.5,60.4374,2.2337,2.5661,0.2077,SS
3752.0,99.58200000000001,1.802,2.4889,0.3237,SH
3752.0,59.3336,2.108,2.6049,0.2178,SS
3752.5,14.514,1.806,2.47,0.2932,SS
3752.5,52.6581,2.4392,2.59,0.2227,SS
3753.0,53.2454,2.3949,2.593,0.2062,SS
3753.0,97.06200000000001,1.79,2.461,0.2822,SH
3753.5,98.618,1.817,2.472,0.2872,SH
3753.5,58.51300000000001,2.3261,2.602,0.1877,SS
3754.0,93.50200000000001,1.765,2.444,0.27,SH
3754.0,46.146,2.5793,2.5901,0.1902,SS
3754.5,97.477,1.725,2.4579,0.2448,SH
3754.5,43.4843,2.355,2.598,0.1766,SS
3755.0,48.6611,2.8277,2.602,0.1797,SS
3755.0,94.84899999999999,1.759,2.448,0.3272,SH
3755.5,102.356,1.846,2.4679,0.2517,SH
3755.5,46.2803,2.6542,2.5701,0.1874,SS
3756.0,65.3183,2.6628,2.5441,0.2213,SS
3756.0,97.81200000000001,1.788,2.4321,0.3189,SH
3756.5,98.72,1.756,2.471,0.345,SH
3757.0,99.595,1.722,2.454,0.3499,SH
3757.5,65.3555,2.0335,2.607,0.1796,SS
3757.5,97.185,1.803,2.4501,0.2824,SH
3758.0,83.0542,2.5931,2.6479,0.2194,SH
3758.0,90.62799999999999,1.862,2.452,0.2717,SH
3758.5,94.6041,2.3893,2.6529,0.2244,SH
3758.5,97.20100000000001,1.976,2.443,0.2892,SH
3759.0,102.3493,2.2475,2.6929,0.1948,SH
3759.0,96.10600000000001,2.01,2.5091,0.2906,SH
3759.5,99.65299999999999,1.911,2.4663,0.2922,SH
3759.5,124.3129,2.1394,2.6168,0.2712,SH
3760.0,121.2847,1.5726,2.5701,0.2584,SH
3760.0,92.48700000000001,1.708,2.424,0.2882,SH
3760.5,103.8736,1.6876,2.7865,0.2885,SH
3760.5,87.227,2.179,2.44,0.2649,SH
3761.0,92.8416,1.7129,2.603,0.2987,SH
3761.0,89.833,2.184,2.4552,0.2651,SH
3761.5,94.052,1.7097,2.628,0.2908,SH
3761.5,100.311,2.128,2.4679,0.2533,SH
3762.0,93.78,2.067,2.4211,0.2449,SH
3762.0,92.9153,1.6692,2.6871,0.3061,SH
3762.5,92.56200000000001,2.692,2.439,0.2932,SH
3762.5,89.8966,1.9708,2.639,0.2788,SH
3763.0,83.147,2.169,2.5001,0.2493,SH
3763.0,94.5567,1.5682,2.6311,0.3347,SH
3763.5,96.3077,1.4219,2.5731,0.2901,SH
3763.5,87.87899999999999,2.102,2.4949,0.2423,SH
3764.0,87.545,2.04,2.507,0.259,SH
3764.0,95.7158,1.455,2.609,0.2965,SH
3764.5,102.372,1.2801,2.6021,0.3305,SH
3764.5,83.211,1.908,2.5283,0.2578,SH
3765.0,94.3776,1.3648,2.571,0.2931,SH
3765.0,81.548,1.926,2.5656,0.2522,SH
3765.5,90.4026,1.2742,2.6551,0.2283,CB
3765.5,81.335,1.881,2.5031,0.2637,SH
3766.0,84.455,1.837,2.502,0.2379,SH
3766.0,107.7978,2.1668,2.5959,0.2514,SH
3766.5,81.954,1.844,2.529,0.2848,SH
3766.5,59.11199999999999,1.0841,2.654,0.2211,CB
3767.0,79.509,1.816,2.4981,0.235,SH
3767.0,64.168,2.0562,2.688,0.1419,CB
3767.5,75.225,1.886,2.5788,0.2645,SH
3767.5,70.6806,2.7431,2.63,0.1874,CB
3768.0,75.593,1.891,2.5451,0.237,SH
3768.0,71.8989,2.0148,2.602,0.1763,CB
3768.5,82.066,1.852,2.5299,0.2456,SH
3768.5,95.8156,2.3209,2.5821,0.2196,SS
3769.0,82.057,1.858,2.513,0.2494,SH
3769.5,74.605,2.053,2.6216,0.2782,SH
3769.5,229.037,2.0034,2.263,0.5923,SH
3770.0,201.6456,3.9964,2.1831,0.4723,SH
3770.0,74.221,2.046,2.5371,0.2359,SH
3770.5,80.5,1.854,2.513,0.245,SH
3770.5,164.1915,3.2313,2.3659,0.4235,SH
3771.0,82.339,1.842,2.486,0.2703,SH
3771.0,154.4012,2.9755,2.3871,0.3454,SH
3771.5,79.506,1.853,2.488,0.2624,SH
3771.5,66.7298,4.2267,2.5289,0.2339,SS
3772.0,81.579,1.892,2.5059,0.2732,SH
3772.0,108.7807,12.0629,2.4643,0.1153,SS
3772.5,78.609,1.972,2.4671,0.2437,SH
3773.0,80.071,1.896,2.5122,0.2829,SH
3773.0,182.6441,1.3918,2.2341,0.5052,SH
3773.5,83.02799999999999,1.767,2.494,0.2794,SH
3773.5,228.3231,3.0976,2.2979,0.4326,SH
3774.0,81.337,1.823,2.514,0.2969,SH
3774.0,223.4467,3.0687,2.219,0.4252,SH
3774.5,90.134,1.789,2.504,0.3026,SH
3774.5,219.8265,3.594,2.2759,0.4677,SH
3775.0,82.184,2.09,2.5461,0.2699,SH
3775.0,279.0987,1.2763,2.3389,0.508,SH
3775.5,103.916,1.813,2.4871,0.3191,SH
3775.5,369.2731,1.1134,2.4129,0.3818,SH
3776.0,1335.022,0.6838,2.8337,0.219,SH
3776.0,85.904,1.809,2.5159,0.247,SH
3776.5,87.41,1.736,2.4859,0.2934,SH
3776.5,588.0335,0.4757,2.3532,0.5568,SH
3777.0,137.2334,2.6218,2.4129,0.4262,SH
3777.0,86.993,1.746,2.502,0.2716,SH
3777.5,86.329,1.742,2.477,0.2877,SH
3778.0,85.64,1.719,2.524,0.2665,SH
3778.0,186.231,3.8588,2.318,0.4234,SH
3778.5,58.245,1.952,2.692,0.245,SH
3778.5,194.2617,4.1955,2.327,0.3722,SH
3779.0,201.8069,3.5196,2.32,0.3941,SH
3779.0,73.63600000000001,1.936,2.5169,0.2376,SH
3779.5,190.6566,5.3453,2.3031,0.4572,SH
3779.5,78.023,1.791,2.5278,0.3064,SH
3780.0,171.8623,4.5267,2.3069,0.4114,SH
3780.0,79.89699999999999,1.757,2.519,0.2855,SH
3780.5,196.5089,12.2729,2.2291,0.5301,SH
3780.5,77.291,1.819,2.4981,0.2609,SH
3781.0,187.6588,9.2044,2.23,0.4222,SH
3781.0,77.832,1.83,2.49,0.2606,SH
3781.5,27.321,1.828,2.5278,0.2879,SS
3781.5,181.844,7.0562,2.218,0.3965,SH
3782.0,180.1312,6.3856,2.235,0.536,SH
3782.5,161.3402,5.7466,2.332,0.4203,SH
3782.5,81.154,1.639,2.503,0.2823,SH
3783.0,170.7687,3.6701,2.2941,0.4139,SH
3783.0,89.17299999999999,1.714,2.4911,0.2636,SH
3783.5,180.3655,6.3033,2.2739,0.4392,SH
3783.5,80.709,1.836,2.5189,0.2117,SH
3784.0,174.7763,6.4421,2.2761,0.3431,SH
3784.0,75.262,1.922,2.5182,0.2709,SH
3784.5,86.09100000000001,1.754,2.4939,0.2725,SH
3784.5,182.9312,4.8006,2.2421,0.4336,SH
3785.0,78.105,1.565,2.5109,0.2549,SH
3785.0,167.3183,6.8847,2.216,0.4105,SH
3785.5,85.01899999999999,1.616,2.6235,0.2354,SH
3785.5,161.4924,6.3598,2.2052,0.4137,SH
3786.0,61.3,2.214,2.4308,0.2255,SH
3786.0,148.649,7.1641,2.263,0.4513,SH
3786.5,165.0358,5.9977,2.2819,0.3748,SH
3786.5,79.265,1.883,2.5098,0.2709,SH
3787.0,167.8027,5.6065,2.243,0.3842,SH
3787.0,80.53,1.774,2.5299,0.2672,SH
3787.5,159.3603,6.0086,2.3049,0.3519,SH
3787.5,82.542,1.853,2.521,0.2826,SH
3788.0,89.56299999999999,1.895,2.5539,0.2526,SH
3788.0,159.5259,4.2451,2.2771,0.4318,SH
3788.5,174.5941,5.4384,2.268,0.4145,SH
3788.5,84.87200000000001,1.861,2.4831,0.2892,SH
3789.0,84.931,1.714,2.461,0.2864,SH
3789.0,150.2322,5.1567,2.3,0.3593,SH
3789.5,88.77600000000001,1.768,2.4991,0.2764,SH
3789.5,162.6048,5.3964,2.271,0.3814,SH
3790.0,150.7072,6.2189,2.2371,0.4361,SH
3790.5,161.6165,5.6578,2.273,0.3944,SH
3790.5,64.08800000000001,2.281,2.7596,0.249,SH
3791.0,59.629,1.69,2.5792,0.209,SH
3791.0,167.2784,6.0338,2.318,0.3795,SH
3791.5,82.82799999999999,1.681,2.5377,0.3045,SH
3791.5,149.3099,7.1825,2.28,0.392,SH
3792.0,66.767,1.812,2.5183,0.2889,SH
3792.0,144.9751,4.7684,2.273,0.3798,SH
3792.5,90.6173,1.6549,2.5059,0.2658,SH
3792.5,144.9232,4.2828,2.3252,0.3408,SH
3793.0,82.01100000000001,1.705,2.475,0.3101,SH
3793.0,140.9715,4.9251,2.361,0.3454,SH
3793.5,133.3352,6.4552,2.341,0.3673,SH
3793.5,78.55199999999999,1.736,2.499,0.2819,SH
3794.0,79.742,1.74,2.6295,0.267,SH
3794.0,137.9972,5.2504,2.35,0.3971,SH
3794.5,71.809,1.611,2.5495,0.304,SH
3794.5,143.0489,4.3024,2.35,0.337,SH
3795.0,74.366,1.658,2.5231,0.2875,SH
3795.0,148.4264,3.7524,2.364,0.4083,SH
3795.5,153.5456,3.4078,2.377,0.3720000000000001,SH
3795.5,76.024,1.627,2.4909,0.2821,SH
3796.0,153.6148,4.302,2.353,0.4179,SH
3796.0,59.71,1.56,2.4948,0.2312,SH
3796.5,146.9421,3.5269,2.353,0.3645,SH
3797.0,146.9751,5.5017,2.3101,0.3741,SH
3797.0,35.926,1.46,2.5148,0.2489,SS
3797.5,34.175,1.58,2.4002,0.2083,SS
3797.5,142.6126,5.6458,2.327,0.4293,SH
3798.0,144.5165,4.4519,2.3538,0.3668,SH
3798.0,33.078,1.467,2.4131,0.2041,SS
3798.5,34.306,1.515,2.6373,0.2159,SS
3798.5,140.2296,5.4147,2.3181,0.3774,SH
3799.0,28.872,1.835,2.7028,0.1824,CB
3799.0,139.306,5.8556,2.35,0.3523,SH
3799.5,28.069,2.032,2.4882,0.184,CB
3799.5,136.901,3.8606,2.387,0.3506,SH
3800.0,25.304,2.037,2.4631,0.1582,CB
3800.0,128.9474,4.2309,2.337,0.38,SH
3800.5,27.389,1.94,2.474,0.1602,CB
3800.5,144.5273,5.4505,2.2951,0.4121,SH
3801.0,25.114,1.867,2.6047,0.1955,CB
3801.0,148.7237,9.2487,2.283,0.3814,SH
3801.5,32.705,1.628,2.4423,0.2561,SS
3801.5,143.422,5.8154,2.258,0.3802,SH
3802.0,38.499,1.439,2.405,0.1942,SS
3802.0,135.678,4.1268,2.334,0.3765,SH
3802.5,149.4132,4.7879,2.303,0.43,SH
3803.0,153.0376,4.7071,2.341,0.3737,SH
3803.0,46.663,1.658,2.4758,0.1968,SH
3803.5,150.2858,3.8319,2.382,0.35,SH
3803.5,51.98699999999999,1.726,2.4651,0.2252,SH
3804.0,66.12899999999999,1.801,2.496,0.2789,SH
3804.0,137.956,3.6955,2.398,0.3156,SH
3804.5,131.3387,3.3269,2.367,0.3706,SH
3804.5,58.662,1.769,2.5251,0.3099,SH
3805.0,62.218,1.633,2.481,0.293,SH
3805.0,140.7959,3.5853,2.406,0.3742,SH
3805.5,54.75,1.511,2.5994,0.2392,SH
3805.5,138.1887,3.179,2.41,0.3265,SH
3806.0,62.77399999999999,1.598,2.523,0.2384,SH
3806.0,134.7453,3.0135,2.417,0.3334,SH
3806.5,42.823,1.722,2.6816,0.2474,SH
3806.5,131.8204,2.691,2.408,0.334,SH
3807.0,38.592,1.731,2.5863,0.2201,SS
3807.0,125.7845,4.5722,2.366,0.3421,SH
3807.5,29.207,1.915,2.6891,0.1423,CB
3807.5,120.4138,5.9798,2.395,0.3511,SH
3808.0,130.9361,3.9554,2.343,0.3608,SH
3808.5,43.01600000000001,1.213,2.5178,0.216,SH
3808.5,126.2899,3.3907,2.3819,0.3841,SH
3809.0,34.741,1.514,2.8166,0.2417,CB
3809.0,125.2765,3.1563,2.3871,0.3131,SH
3809.5,126.6013,3.0958,2.388,0.3267,SH
3809.5,27.729,1.386,2.4095,0.245,SS
3810.0,132.7443,3.3389,2.386,0.3479,SH
3810.0,32.705,1.245,2.4051,0.2362,SS
3810.5,136.5233,4.7165,2.3411,0.3852,SH
3811.0,133.9046,6.4156,2.3,0.3842,SH
3811.0,36.821,1.122,2.6241,0.2024,SS
3811.5,143.0407,7.119,2.3349,0.4233,SH
3812.0,146.335,4.473,2.3789,0.4158,SH
3812.5,158.0598,2.7046,2.4049,0.3664,SH
3813.0,34.175,1.132,2.4051,0.2039,SS
3813.0,155.5898,4.1549,2.431,0.3777,SH
3813.5,32.606,1.087,2.5916,0.2865,SS
3813.5,149.5789,4.6783,2.412,0.3307,SH
3814.0,156.784,5.1755,2.421,0.31,SH
3814.0,33.047,1.21,2.5077,0.2741,SS
3814.5,53.998,1.621,2.7622,0.3675,SH
3814.5,143.3057,5.2655,2.415,0.3342,SH
3815.0,59.005,1.648,2.8282,0.4124,SH
3815.0,154.0388,5.1419,2.414,0.321,SH
3815.5,40.968,1.591,2.8506,0.3554,SH
3815.5,149.5507,3.8836,2.379,0.3385,SH
3816.0,133.1089,4.6721,2.39,0.3254,SH
3816.0,41.47600000000001,1.711,2.7113,0.4234,SH
3816.5,42.68600000000001,1.469,2.4892,0.3661,SH
3816.5,136.1813,5.056,2.416,0.3419,SH
3817.0,139.179,4.6931,2.4669,0.2895,SH
3817.0,35.405,1.618,2.6034,0.3213,SS
3817.5,145.6537,5.2882,2.443,0.3602,SH
3817.5,34.316,1.505,2.5759,0.2821,SS
3818.0,40.051,1.38,2.5297,0.3081,CB
3818.0,143.9912,2.7835,2.392,0.324,SH
3818.5,146.001,5.1867,2.423,0.3032,SH
3818.5,46.92,1.342,2.5609,0.2674,SH
3819.0,54.404,1.487,2.5164,0.3331,SH
3819.0,140.7683,3.5349,2.426,0.2906,SH
3819.5,58.972,1.977,2.504,0.3524,SH
3819.5,130.6817,2.5574,2.42,0.3341,SH
3820.0,131.7288,3.0107,2.422,0.3257,SH
3820.0,64.071,2.127,2.6515,0.3243,SH
3820.5,48.885,1.931,2.6808,0.2741,SH
3820.5,128.8941,2.6553,2.455,0.3279,SH
3821.0,136.9503,2.4929,2.4521,0.3258,SH
3821.0,30.4525,2.1244,2.627,0.1899,SS
3821.5,142.703,3.3853,2.4059,0.3067,SH
3821.5,26.696,5.477,2.342,0.2324,SS
3822.0,23.378,11.228,2.495,0.1564,CB
3822.0,157.4749,2.9652,2.41,0.3393,SH
3822.5,25.277,9.487,2.4493,0.1888,CB
3822.5,154.8366,2.277,2.3451,0.3593,SH
3823.0,26.494,9.564,2.3889,0.1991,SS
3823.0,161.1378,2.7732,2.439,0.325,SH
3823.5,27.186,11.626,2.377,0.166,SS
3823.5,110.0552,2.9875,2.481,0.2896,SH
3824.0,25.593,11.274,2.4569,0.1791,SS
3824.0,121.6901,3.5906,2.445,0.3196,SH
3824.5,119.4663,2.5891,2.4132,0.3131,SH
3824.5,27.998,10.292,2.414,0.1628,CB
3825.0,26.656,11.618,2.3761,0.173,CB
3825.0,128.3136,2.1351,2.4109,0.3396,SH
3825.5,127.7999,2.7456,2.442,0.3055,SH
3825.5,24.797,14.595,2.37,0.1805,SS
3826.0,23.442,13.317,2.316,0.1933,SS
3826.0,122.6464,1.9647,2.454,0.321,SH
3826.5,26.326,13.512,2.2921,0.2002,SS
3826.5,122.1143,2.3524,2.4351,0.3266,SH
3827.0,21.977,14.499,2.34,0.1731,SS
3827.0,122.4984,1.7591,2.453,0.3355,SH
3827.5,21.657,22.975,2.2302,0.2001,SS
3827.5,120.5621,2.2144,2.442,0.314,SH
3828.0,126.7168,3.053,2.4519,0.3249,SH
3828.0,22.276,17.899,2.229,0.1837,SS
3828.5,112.7385,1.7734,2.411,0.3244,SH
3828.5,18.433,32.528,2.191,0.1839,SS
3829.0,124.1529,3.8734,2.4229,0.345,SH
3829.0,20.743,7.01,2.2721,0.2514,SS
3829.5,19.133,21.39,2.3358,0.1665,SS
3829.5,121.2968,3.2606,2.431,0.3446,SH
3830.0,120.9137,3.6315,2.477,0.329,SH
3830.0,14.463,44.258,2.5125,0.16,CB
3830.5,16.902,31.062,2.4071,0.1763,CB
3830.5,136.583,3.2061,2.4261,0.3343,SH
3831.0,20.977,18.632,2.2302,0.226,CB
3831.0,132.8716,2.0879,2.4301,0.3435,SH
3831.5,21.562,37.181,2.2121,0.1846,CB
3831.5,134.9352,2.4423,2.429,0.3133,SH
3832.0,28.705,22.069,2.221,0.2121,SS
3832.0,138.8597,1.7129,2.4271,0.328,SH
3832.5,111.5214,1.8859,2.4351,0.3127,SH
3832.5,28.935,18.812,2.1749,0.2507,SS
3833.0,22.653,22.764,2.161,0.2252,SS
3833.0,123.1846,2.0875,2.4411,0.3098,SH
3833.5,123.9419,1.9548,2.431,0.3427,SH
3833.5,24.978,21.292,2.1641,0.2442,SS
3834.0,127.7427,1.8875,2.444,0.3308,SH
3834.0,23.964,22.367,2.178,0.2261,SS
3834.5,26.26,50.299,2.167,0.2347,SS
3834.5,126.2511,1.8444,2.422,0.3202,SH
3835.0,30.757,26.566,2.176,0.2372,SS
3835.0,118.8529,2.3891,2.3613,0.3828,SH
3835.5,32.566,9.821,2.2568,0.2304,SS
3835.5,111.4693,2.3527,2.3662,0.3365,SH
3836.0,50.277,5.586,2.6088,0.1935,SH
3836.0,116.6975,3.2587,2.4293,0.3267,SH
3836.5,22.011,9.915,2.3513,0.17,CB
3836.5,115.5245,2.2818,2.429,0.3115,SH
3837.0,26.416,11.887,2.2952,0.1962,CB
3837.0,109.1853,4.0072,2.4551,0.3105,SH
3837.5,132.8571,3.9759,2.409,0.3081,SH
3837.5,28.984,10.053,2.3668,0.2006,SS
3838.0,137.1706,1.9582,2.406,0.3439,SH
3838.0,22.256,11.895,2.3421,0.1822,SS
3838.5,120.4158,1.7901,2.379,0.3371,SH
3838.5,24.518,11.558,2.409,0.1601,SS
3839.0,22.444,18.655,2.48,0.1479,CB
3839.0,131.5147,3.0115,2.395,0.3322,SH
3839.5,123.0664,1.6555,2.437,0.338,SH
3839.5,22.696,14.4,2.3412,0.1517,CB
3840.0,127.8729,2.706,2.454,0.3161,SH
3840.0,23.927,17.51,2.3149,0.1707,CB
3840.5,125.0711,1.6604,2.4759,0.3003,SH
3840.5,16.742,23.789,2.3649,0.1529,CB
3841.0,19.29,23.794,2.3401,0.1399,CB
3841.0,126.5963,2.0719,2.427,0.3071,SH
3841.5,17.139,24.691,2.2199,0.1306,SS
3841.5,125.8105,2.1899,2.5528,0.3095,SH
3842.0,25.536,13.608,2.3099,0.2064,SS
3842.0,67.8833,1.6772,2.6517,0.2586,CB
3842.5,54.8834,2.1017,2.5822,0.135,CB
3842.5,28.973,10.539,2.235,0.2128,SS
3843.0,106.3139,3.3502,2.5159,0.2671,SH
3843.0,27.979,7.46,2.3351,0.1999,SS
3843.5,27.078,6.476,2.3514,0.2086,SS
3843.5,123.5986,1.5068,2.4859,0.3138,SH
3844.0,121.7811,1.7535,2.4231,0.3052,SH
3844.0,30.718,8.639,2.2341,0.2562,SS
3844.5,31.813,11.454,2.1731,0.2461,SS
3844.5,124.3102,1.7808,2.4131,0.3271,SH
3845.0,140.8078,1.8733,2.398,0.3224,SH
3845.0,30.47,13.535,2.191,0.2532,SS
3845.5,34.61,14.181,2.2279,0.2449,SS
3845.5,144.4906,2.0529,2.409,0.3545,SH
3846.0,33.001,12.456,2.1781,0.2396,SS
3846.0,151.2356,1.9885,2.4609,0.3238,SH
3846.5,32.736,13.83,2.185,0.2039,SS
3846.5,122.583,1.9074,2.46,0.3604,SH
3847.0,65.3577,15.1263,2.7275,0.277,CB
3847.0,35.144,13.774,2.199,0.2279,SS
3847.5,103.1029,7.191,2.657,0.1748,SH
3847.5,36.595,16.343,2.5248,0.1838,CB
3848.0,30.969,18.765,2.6499,0.1146,CB
3848.0,150.2394,5.6222,2.4861,0.2868,SH
3848.5,142.9678,1.661,2.4231,0.3445,SH
3848.5,33.238,17.971,2.3106,0.1897,CB
3849.0,135.1995,1.5821,2.44,0.3331,SH
3849.0,37.107,16.681,2.208,0.2051,CB
3849.5,31.541,15.887,2.2089,0.2262,SS
3849.5,91.2757,5.2603,2.4301,0.2366,SH
3850.0,33.98699999999999,14.494,2.6448,0.1814,SS
3850.0,136.353,1.9637,2.4373,0.2889,SH
3850.5,137.4146,1.9874,2.4269,0.348,SH
3850.5,38.214,14.698,2.2602,0.199,SS
3851.0,129.0287,1.7092,2.4141,0.3211,SH
3851.0,34.86,12.763,2.207,0.2429,SS
3851.5,41.515,11.682,2.238,0.2207,SS
3851.5,126.3558,1.6477,2.406,0.3158,SH
3852.0,119.3945,1.6078,2.468,0.3197,SH
3852.0,40.295,18.717,2.3038,0.2177,SS
3852.5,117.8729,1.387,2.496,0.3197,SH
3852.5,35.373,21.776,2.2561,0.1973,SS
3853.0,37.539,9.417,2.2769,0.2118,SS
3853.0,119.5229,1.475,2.47,0.2925,SH
3853.5,39.493,5.325,2.4037,0.233,SS
3853.5,122.1031,1.7505,2.486,0.2875,SH
3854.0,118.3926,1.5035,2.4561,0.3187,SH
3854.0,32.958,15.96,2.6975,0.1521,CB
3854.5,35.938,14.168,2.713,0.0746,CB
3854.5,112.9944,1.5259,2.4281,0.3335,SH
3855.0,121.9538,1.9116,2.4621,0.2942,SH
3855.0,61.63800000000001,10.516,2.3588,0.1099,CB
3855.5,46.674,17.67,2.6338,0.0927,CB
3855.5,121.005,1.8121,2.4919,0.3062,SH
3856.0,122.3462,1.7861,2.462,0.3316,SH
3856.0,32.446,19.355,2.5828,0.0906,CB
3856.5,125.1702,1.565,2.492,0.3023,SH
3856.5,39.871,13.715,2.3262,0.1791,CB
3857.0,117.2818,1.561,2.492,0.3151,SH
3857.0,38.481,16.482,2.27,0.2261,SS
3857.5,124.3094,1.4361,2.4601,0.3195,SH
3857.5,31.562,14.217,2.2919,0.2259,SS
3858.0,126.0952,1.8351,2.4729,0.2896,SH
3858.0,30.211,27.637,2.307,0.1938,SS
3858.5,126.3356,1.5979,2.457,0.2989,SH
3858.5,30.615,15.572,2.328,0.1968,SS
3859.0,130.6502,1.5762,2.4681,0.3389,SH
3859.0,27.368,38.479,2.354,0.1675,SS
3859.5,35.543,22.822,2.311,0.1984,SS
3859.5,124.451,1.5007,2.4331,0.3272,SH
3860.0,129.3534,1.552,2.5108,0.304,SH
3860.0,20.363,77.515,2.2031,0.1697,SS
3860.5,132.8703,1.572,2.436,0.3041,SH
3860.5,13.869,107.512,2.223,0.1616,SS
3861.0,15.331,65.189,2.234,0.1548,SS
3861.0,136.325,1.5513,2.4789,0.3175,SH
3861.5,14.005,65.793,2.218,0.1803,SS
3861.5,133.4487,1.651,2.4101,0.3547,SH
3862.0,133.0294,1.5481,2.461,0.3518,SH
3862.0,15.52,78.39399999999999,2.1829,0.1792,SS
3862.5,125.3988,1.547,2.478,0.307,SH
3862.5,18.047,75.873,2.1601,0.1784,SS
3863.0,124.8757,1.572,2.472,0.2786,SH
3863.0,16.71,69.97,2.1759,0.1839,SS
3863.5,16.073,79.097,2.173,0.1747,SS
3863.5,118.1298,1.485,2.502,0.2942,SH
3864.0,13.51,92.20700000000001,2.179,0.1604,SS
3864.0,123.5874,1.444,2.478,0.2968,SH
3864.5,102.1814,1.3463,2.4901,0.3426,SH
3864.5,17.436,102.935,2.173,0.16,SS
3865.0,120.9305,3.2004,2.47,0.3055,SH
3865.0,12.807,105.878,2.176,0.1817,SS
3865.5,14.99,122.5497,2.1731,0.1621,SS
3865.5,122.0454,1.3979,2.4603,0.236,SH
3866.0,84.2221,1.6074,2.4794,0.2095,SH
3866.0,14.588,112.295,2.1561,0.1749,SS
3866.5,125.1146,3.5584,2.482,0.332,SH
3866.5,18.204,95.82700000000001,2.163,0.172,SS
3867.0,124.6675,1.3329,2.4571,0.3048,SH
3867.0,22.963,89.021,2.1741,0.193,SS
3867.5,130.306,1.3481,2.452,0.2881,SH
3867.5,19.447,112.051,2.2139,0.1601,SS
3868.0,129.0883,1.4946,2.477,0.3438,SH
3868.0,16.428,62.27,2.2131,0.1818,SS
3868.5,140.2417,1.7959,2.43,0.325,SH
3868.5,17.058,111.692,2.205,0.1602,SS
3869.0,13.769,151.638,2.1889,0.1749,SS
3869.0,121.5494,1.4557,2.4181,0.3161,SH
3869.5,13.936,102.153,2.181,0.1717,SS
3869.5,127.0525,1.5405,2.4159,0.3501,SH
3870.0,12.213,89.396,2.167,0.1796,SS
3870.0,128.6575,1.1921,2.452,0.3068,SH
3870.5,12.761,115.43,2.1699,0.1407,SS
3870.5,111.734,1.223,2.4511,0.3007,SH
3871.0,15.184,85.49,2.1519,0.1468,SS
3871.0,113.6266,1.196,2.451,0.3213,SH
3871.5,13.51,67.78699999999999,2.1311,0.1863,SS
3871.5,123.2575,1.2317,2.462,0.3197,SH
3872.0,13.072,70.331,2.153,0.1724,SS
3872.0,134.3399,1.3291,2.4411,0.3526,SH
3872.5,128.1006,1.3271,2.458,0.3297,SH
3872.5,12.119,90.053,2.176,0.1666,SS
3873.0,14.122,76.388,2.212,0.1472,SS
3873.0,122.51,1.4059,2.425,0.3353,SH
3873.5,17.458,76.574,2.2011,0.1552,SS
3873.5,126.562,1.507,2.456,0.338,SH
3874.0,132.2198,1.257,2.449,0.3491,SH
3874.0,18.195,71.293,2.241,0.1554,SS
3874.5,22.196,45.15,2.2371,0.1681,SS
3874.5,129.5338,1.3819,2.4799,0.3399,SH
3875.0,33.813,18.675,2.3299,0.1891,SS
3875.0,127.8795,1.4942,2.4091,0.3319,SH
3875.5,39.971,13.01,2.3556,0.1727,CB
3875.5,125.2094,1.7428,2.475,0.3524,SH
3876.0,40.443,13.571,2.532,0.1154,CB
3876.0,119.7123,1.4311,2.447,0.3144,SH
3876.5,35.224,22.756,2.6399,0.0926,CB
3876.5,125.6348,1.1843,2.509,0.3042,SH
3877.0,32.474,33.628,2.4138,0.1538,CB
3877.0,129.9181,1.2122,2.4269,0.3606,SH
3877.5,130.2806,1.092,2.4539,0.3244,SH
3877.5,32.115,62.652,2.3946,0.2118,CB
3878.0,29.593,10.396,2.4957,0.2182,CB
3878.0,132.6849,1.2029,2.442,0.3511,SH
3878.5,128.5127,1.1479,2.466,0.3418,SH
3878.5,29.897,80.806,2.3549,0.173,CB
3879.0,124.5218,1.4464,2.466,0.3272,SH
3879.0,29.123,461.17,2.4269,0.1515,CB
3879.5,124.6741,1.3591,2.4101,0.3371,SH
3879.5,31.343,23.602,2.6254,0.1067,CB
3880.0,35.223,16.35,2.436,0.2116,CB
3880.0,111.9618,1.3258,2.4969,0.3152,SH
3880.5,40.47,14.627,2.2571,0.2171,SS
3880.5,113.503,1.4167,2.6469,0.3105,SH
3881.0,37.924,15.881,2.237,0.1959,SS
3881.0,125.3892,1.2991,2.5651,0.3286,SH
3881.5,32.297,15.924,2.235,0.2281,SS
3881.5,129.522,1.3258,2.4019,0.3364,SH
3882.0,123.6241,1.2819,2.484,0.3585,SH
3882.0,33.921,15.416,2.2739,0.201,SS
3882.5,37.475,13.965,2.278,0.2058,SS
3882.5,125.0996,1.3468,2.4041,0.3569,SH
3883.0,130.8156,1.3512,2.4679,0.3216,SH
3883.0,45.36600000000001,12.775,2.2561,0.2017,SS
3883.5,50.47,12.815,2.2639,0.2231,SS
3883.5,121.1406,1.5302,2.46,0.3578,SH
3884.0,39.151,15.016,2.3089,0.2043,SS
3884.0,121.8144,1.2748,2.4599,0.3279,SH
3884.5,125.5587,1.4032,2.4441,0.3333,SH
3884.5,29.979,17.243,2.4139,0.169,SS
